"","Title","First Author","Last Author","Journal","Year","First Author First Name","First Author Gender","First Author Accuracy","First Author Samples","Last Author First Name","Last Author Gender","Last Author Accuracy","Last Author Samples"
"128","148) Microcatheter-Assisted Circumferential Trabeculotomy After Failed Glaucoma Surgeries in Childhood Glaucoma.","Lei Fang","Xing Liu","American journal of ophthalmology",2023,"Lei","male",59,2374,"Xing","male",70,545
"129","149) Oral Fluorescein Angiography for the Diagnosis of Papilledema Versus Pseudopapilledema in Children.","Abdelrahman M Elhusseiny","Paul H Phillips","American journal of ophthalmology",2023,"Abdelrahman","male",99,1355,"Paul","male",99,140849
"130","150) Deep Learning-Based Estimation of Implantable Collamer Lens Vault Using Optical Coherence Tomography.","Jad F Assaf","Shady T Awwad","American journal of ophthalmology",2023,"Jad","male",96,3878,"Shady","male",92,3477
"131","151) Commercial Gene Panels for Congenital Anterior Segment Anomalies: Are They All the Same?","Maria Fernanda Villalba","Ta Chen Peter Chang","American journal of ophthalmology",2023,"Maria","female",97,245074,"Ta","male",57,1811
"132","152) Evaluation of Dry Eye With Videokeratographer Using a Newly Developed Indicator.","Natsuki Kusada","Chie Sotozono","American journal of ophthalmology",2023,"Natsuki","female",75,211,"Chie","female",87,442
"133","155) Cytokines Associated With Onset of a Hypertensive Phase and Surgical Failure After Ahmed Glaucoma Valve Implantation.","Kyoung In Jung","Chan Kee Park","American journal of ophthalmology",2023,"Kyoung","male",80,121,"Chan","male",68,4408
"134","156) Correlations of Full-Field Stimulus Threshold With Functional and Anatomical Outcome Measurements in Advanced Retinitis Pigmentosa.","Wei Kiong Ngo","Stephen H Tsang","American journal of ophthalmology",2023,"Wei","male",73,4003,"Stephen","male",99,46085
"135","157) Subthreshold Amblyopia: Characterization of a New Cohort.","Suzanne M Michalak","David G Hunter","American journal of ophthalmology",2023,"Suzanne","female",98,11294,"David","male",99,381770
"136","158) Association Between Body Mass Index and Primary Open Angle Glaucoma in Three Cohorts.","Henry Marshall","Jamie E Craig","American journal of ophthalmology",2023,"Henry","male",99,32139,"Jamie","male",59,29424
"137","159) Detection of Keratoconus With a New Corvis Biomechanical Index Optimized for Chinese Populations.","Riccardo Vinciguerra","Paolo Vinciguerra","American journal of ophthalmology",2023,"Riccardo","male",99,22261,"Paolo","male",99,60571
"138","160) Safety and Efficacy of Twice-Daily Pilocarpine HCl in Presbyopia: The Virgo Phase 3, Randomized, Double-Masked, Controlled Study.","Shane Kannarr","Michael R Robinson","American journal of ophthalmology",2023,"Shane","male",93,15589,"Michael","male",99,211741
"139","161) Comparison of Persistent Epithelial Defect Treatment With Sutureless Cryopreserved and Dehydrated Amniotic Membrane.","Shawn Sell","Albert Y Cheung","American journal of ophthalmology",2023,"Shawn","male",93,15227,"Albert","male",98,31368
"140","162) Ten-Year Incidence of Fibrosis and Risk Factors for Its Development in Neovascular Age-Related Macular Degeneration.","Francesco Romano","Alessandro Invernizzi","American journal of ophthalmology",2023,"Francesco","male",99,74458,"Alessandro","male",99,79631
"141","163) Development and Validation of a Novel Mobility Test for Rod-Cone Dystrophies: From Reality to Virtual Reality.","Colas Nils Authié","José-Alain Sahel","American journal of ophthalmology",2023,"Colas","male",87,151,"JosÃ©-Alain","male",98,53597
"142","164) First-in-Human Gene Therapy Trial of AAV8-hCARp.hCNGB3 in Adults and Children With CNGB3-associated Achromatopsia.","Michel Michaelides","James Bainbridge","American journal of ophthalmology",2023,"Michel","male",96,68146,"James","male",99,131879
"143","166) Defining the Phenotype and Prognosis of People With Idiopathic Intracranial Hypertension After Cerebrospinal Fluid Diversion Surgery.","Yousef F Hyder","Alexandra J Sinclair","American journal of ophthalmology",2023,"Yousef","male",98,7159,"Alexandra","female",98,53680
"144","167) Ocular Phenotypes in Patients With Hemophagocytic Lymphohistiocytosis: A Retrospective Analysis in a Single Center Over 7 Years.","Luping Wang","Ning Dong","American journal of ophthalmology",2023,"Luping","male",56,16,"Ning","female",74,1915
"145","169) Rates of Choroidal and Neurodegenerative Changes Over Time in Diabetic Patients Without Retinopathy: A 3-Year Prospective Study.","Yining Huang","Wei Wang","American journal of ophthalmology",2023,"Yining","female",74,50,"Wei","male",73,4003
"146","170) Onset and Progression of Persistent Choroidal Hypertransmission Defects in Intermediate Age-Related Macular Degeneration: A Novel Clinical Trial Endpoint.","Jeremy Liu","Philip J Rosenfeld","American journal of ophthalmology",2023,"Jeremy","male",99,45294,"Philip","male",99,21773
"147","171) Effects of Decentration of Implantable Collamer Lens V4c on Visual Quality With the OPD-Scan III Aberrometer.","Xun Chen","Xingtao Zhou","American journal of ophthalmology",2023,"Xun","male",78,162,"Xingtao","male",100,8
"148","172) Correlation of Strabismus Surgical Outcomes Graded by Goal-Determined Metric with Patient Satisfaction Survey.","Abdelrahman M Elhusseiny","Linda R Dagi","American journal of ophthalmology",2023,"Abdelrahman","male",99,1355,"Linda","female",97,68888
"149","173) Family History of Age-Related Macular Degeneration and Genetics Predict Progression to Advanced Age-Related Macular Degeneration Adjusting for Macular Status, Demographic, and Lifestyle Factors.","Johanna M Seddon","Bernard Rosner","American journal of ophthalmology",2023,"Johanna","female",98,15895,"Bernard","male",98,30260
"150","174) RBP3-Retinopathy-Inherited High Myopia and Retinal Dystrophy: Genetic Characterization, Natural History, and Deep Phenotyping.","Michalis Georgiou","Michel Michaelides","American journal of ophthalmology",2023,"Michalis","male",99,1149,"Michel","male",96,68146
"151","175) Outcomes of Microcatheter-Assisted Trabeculotomy for Glaucoma Associated With Sturge-Weber Syndrome and Phakomatosis Pigmentovascularis.","Man Hu","Huaizhou Wang","American journal of ophthalmology",2023,"Man","male",89,8560,"Huaizhou","male",75,4
"152","177) Two-Year Performance And Safety Results Of The MINIject Supraciliary Implant In Patients With Primary Open-Angle Glaucoma.","H Burkhard Dick","Antonio M Fea","American journal of ophthalmology",2023,"H","male",88,8,"Antonio","male",99,180825
"153","178) Assessment of Iridotrabecular Contact and Its Association With Intraocular Pressure After Phacoemulsification in Primary Angle Closure.","Woo Keun Song","Ko Eun Kim","American journal of ophthalmology",2023,"Woo","male",84,653,"Ko","male",90,2426
"154","179) The Role of the Retinal Nerve Fiber Layer Thickness on OCT in the Evaluation of Papillitis in Childhood Uveitis.","Carlyn V Kouwenberg","Viera Koopman-Kalinina Ayuso","American journal of ophthalmology",2023,"Carlyn","female",93,160,"Viera","female",97,2096
"155","180) Predicting Vault and Size of Posterior Chamber Phakic Intraocular Lens Using Sulcus to Sulcus-Optimized Artificial Intelligence Technology.","Xun Chen","Xingtao Zhou","American journal of ophthalmology",2023,"Xun","male",78,162,"Xingtao","male",100,8
"156","181) A Photodynamic Therapy Index for Central Serous Chorioretinopathy to Predict Visual Prognosis Using Pretreatment Factors.","Ryoh Funatsu","Taiji Sakamoto","American journal of ophthalmology",2023,"Ryoh","male",100,10,"Taiji","male",99,72
"157","182) Imaging Biomarkers of Mesopic and Dark-Adapted Macular Functions in Eyes With Treatment-Naïve Mild Diabetic Retinopathy.","Francesco Bandello","Giuseppe Querques","American journal of ophthalmology",2023,"Francesco","male",99,74458,"Giuseppe","male",99,72416
"158","183) Association Between Torque Teno Virus and Systemic Immunodeficiency in Patients With Uveitis With a Suspected Infectious Etiology.","Ai Fujita Sajiki","Koji M Nishiguchi","American journal of ophthalmology",2023,"Ai","female",78,1943,"Koji","male",98,1020
"159","184) Development and Validation of the Low Vision Severely Constricted Peripheral Eyesight (LV-SCOPE) Questionnaire.","Joshua R Ehrlich","Noelle E Carlozzi","American journal of ophthalmology",2023,"Joshua","male",100,35201,"Noelle","female",99,9070
"160","185) The Progression of PROM1-associated retinal degeneration as determined by spectral-domain optical coherence tomography over a 24-months period.","Manuel Grosspoetzl","Rupert W Strauss","American journal of ophthalmology",2023,"Manuel","male",99,96874,"Rupert","male",98,1040
"161","186) A Simplified Method to Minimize Systematic Bias of Single-Optimized Intraocular Lens Power Calculation Formulas.","Damien Gatinel","Jacques Malet","American journal of ophthalmology",2023,"Damien","male",99,30575,"Jacques","male",98,25243
"162","187) A Novel Heterozygous TGFBI c.1613C>A Pathogenic Variant is Associated With Lattice Corneal Dystrophy in a Chinese Family.","Mengjun Fu","Zai-Long Chi","American journal of ophthalmology",2023,"Mengjun","male",63,8,"Zai-Long","male",90,4970
"163","188) Improving Effective Lens Position Prediction for Transscleral Fixation of Intraocular Lens Among Congenital Ectopia Lentis Patients.","Minjie Zou","Guangming Jin","American journal of ophthalmology",2023,"Minjie","male",55,29,"Guangming","male",100,23
"164","189) Objective Quantification of Posterior Segment Inflammation: Measuring Vitreous Cells and Haze Using Optical Coherence Tomography.","Federico Zicarelli","Alessandro Invernizzi","American journal of ophthalmology",2023,"Federico","male",99,28505,"Alessandro","male",99,79631
"165","190) Prevalence of Merkel Cell Polyomavirus in Primary Eyelid Merkel Cell Carcinomas and Association With Clinicopathological Features.","Hiroyuki Komatsu","Hiroshi Goto","American journal of ophthalmology",2023,"Hiroyuki","male",100,1050,"Hiroshi","male",99,1730
"166","191) Association of Body Mass Index and Waist-to-Hip Ratio With Retinal Microvasculature in Healthy Chinese Adults: An Optical Coherence Tomography Angiography Study.","Qiong Ding","Wenyong Huang","American journal of ophthalmology",2023,"Qiong","female",88,111,"Wenyong","male",100,16
"167","192) Cross-Sectional Study of Cone Function in Age-Related Macular Degeneration Subjects With Non-foveal Nascent Geographic Atrophy.","Karl G Csaky","Karl G Csaky","American journal of ophthalmology",2023,"Karl","male",98,18575,"Karl","male",98,18575
"168","193) Spare Me No Expense? Ethics and Resource Prioritization in US Health Care.","James B Ruben","James B Ruben","American journal of ophthalmology",2023,"James","male",99,131879,"James","male",99,131879
"169","194) Cost-Effectiveness of Preoperative Topical Antibiotic Prophylaxis for Endophthalmitis Following Cataract Surgery.","Tina Felfeli","David M J Naimark","American journal of ophthalmology",2023,"Tina","female",98,39798,"David","male",99,381770
"170","195) Peripapillary Hyperreflective Ovoid Mass-like Structures (PHOMS) in Children: The Copenhagen Child Cohort 2000 Eye Study.","Christopher Maximilian Behrens","Steffen Hamann","American journal of ophthalmology",2023,"Christopher","male",99,55041,"Steffen","male",99,6430
"171","196) Disparities in Promotion and Retention Rates Among Underrepresented in Medicine Faculty in U.S. Ophthalmology Departments.","Adanna Udeh","Fasika Woreta","American journal of ophthalmology",2023,"Adanna","female",99,258,"Fasika","male",53,53
"172","197) Ocular Manifestations and Outcomes in Children With Stevens-Johnson Syndrome and Toxic Epidermal Necrolysis: A Comparison With Adult Patients.","Yueh-Ling Chen","David Hui-Kang Ma","American journal of ophthalmology",2023,"Yueh-Ling","female",78,2234,"David","male",99,381770
"173","198) Exploring Patient Demographics and Presence of Retinal Vascular Disease in Paracentral Acute Middle Maculopathy.","Celeste Limoli","Josef Huemer","American journal of ophthalmology",2023,"Celeste","female",95,5906,"Josef","male",98,26385
"174","199) Exploring Imaging Characteristics Associated With Disease Activity in Idiopathic Multifocal Choroiditis: A Multimodal Imaging Approach.","Evianne L de Groot","Jeannette Ossewaarde-van Norel","American journal of ophthalmology",2023,"Evianne","female",100,12,"Jeannette","female",99,6661
"175","200) Scanning Laser Ophthalmoscopy Demonstrates Disc and Peripapillary Strain During Horizontal Eye Rotation in Adults.","Joseph Park","Joseph L Demer","American journal of ophthalmology",2023,"Joseph","male",99,63161,"Joseph","male",99,63161
"176","202) Identifying Risk Factors for Blindness From Glaucoma at First Presentation to a Tertiary Clinic.","Alyssa Shi","Felipe A Medeiros","American journal of ophthalmology",2023,"Alyssa","female",99,8542,"Felipe","male",99,29541
"177","203) Topical Betamethasone Treatment of Stevens-Johnson Syndrome and Toxic Epidermal Necrolysis with Ocular Involvement in the Acute Phase.","Kaori Matsumoto","Chie Sotozono","American journal of ophthalmology",2023,"Kaori","female",96,676,"Chie","female",87,442
"178","204) Exudation in Patients With Neovascular Age-Related Macular Degeneration Treated With the Port Delivery System or Monthly Injections.","Anam Akhlaq","Peter A Campochiaro","American journal of ophthalmology",2023,"Anam","female",74,1119,"Peter","male",99,146529
"179","205) Vision-Related Quality of Life Among Healthy, Preperimetric Glaucoma, and Perimetric Glaucoma Patients.","Takashi Nishida","Robert N Weinreb","American journal of ophthalmology",2023,"Takashi","male",99,1807,"Robert","male",99,145540
"180","206) Long-term Impact of Immediate Versus Delayed Treatment of Early Glaucoma: Results From the Early Manifest Glaucoma Trial.","Anders Heijl","Boel Bengtsson","American journal of ophthalmology",2023,"Anders","male",99,9660,"Boel","female",66,71
"181","207) Prevalence and Risk Factors of Blindness Among Primary Angle Closure Glaucoma Patients in the United States: An IRIS® Registry Analysis.","Sona N Shah","Benjamin Xu","American journal of ophthalmology",2023,"Sona","female",87,3819,"Benjamin","male",99,50718
"182","208) Ambulatory Monitoring With Eye Tracking Glasses to Assess the Severity of Intermittent Exotropia.","John R Economides","Jonathan C Horton","American journal of ophthalmology",2023,"John","male",99,219085,"Jonathan","male",99,84386
"183","209) Macular Ganglion Cell Complex and Peripapillary Retinal Nerve Fiber Layer Thicknesses in Hydroxychloroquine Retinopathy.","Ko Eun Kim","Seong Joon Ahn","American journal of ophthalmology",2023,"Ko","male",90,2426,"Seong","male",93,255
