"","Title","First Author","Last Author","Journal","Year","First Author First Name","First Author Gender","First Author Accuracy","First Author Samples","Last Author First Name","Last Author Gender","Last Author Accuracy","Last Author Samples"
"132","220) Intravitreal Administration of Stanniocalcin-1 Rescues Photoreceptor Degeneration with Reduced Oxidative Stress and Inflammation in a Porcine Model of Retinitis Pigmentosa.","Robert H Rosa","Lih Kuo","American journal of ophthalmology",2022,"Robert","male",99,145540,"Lih","female",85,132
"133","221) 'Posture-Less' DMEK: Is Posturing After Descemet Membrane Endothelial Keratoplasty Actually Necessary?","Harry W Roberts","Mark R Wilkins","American journal of ophthalmology",2022,"Harry","male",98,24473,"Mark","male",80,5
"134","223) Patient Experience and Satisfaction With Immediate Sequential and Delayed Sequential Bilateral Cataract Surgery.","James A Carolan","Matthew Carnahan","American journal of ophthalmology",2022,"James","male",99,131879,"Matthew","male",100,51412
"135","224) Clinical Spectrum and Geographic Distribution of Keratitis Fugax Hereditaria Caused by the Pathogenic Variant c.61G>C in NLRP3.","Annamari T Immonen","Joni A Turunen","American journal of ophthalmology",2022,"Annamari","female",99,214,"Joni","male",79,5573
"136","225) The Diagnostic Accuracy of Double-Layer Sign in Detection of Macular Neovascularization Secondary to Central Serous Chorioretinopathy.","Ahmed M Hagag","Sobha Sivaprasad","American journal of ophthalmology",2022,"Ahmed","male",98,156416,"Sobha","female",91,96
"137","226) Rates of Circumpapillary Retinal Nerve Fiber Layer Thinning and Capillary Density Loss in Glaucomatous Eyes with Disc Hemorrhage.","Takashi Nishida","Robert N Weinreb","American journal of ophthalmology",2022,"Takashi","male",99,1807,"Robert","male",99,145540
"138","228) Superiority of Mature Differentiated Cultured Human Corneal Endothelial Cell Injection Therapy for Corneal Endothelial Failure.","Morio Ueno","Shigeru Kinoshita","American journal of ophthalmology",2022,"Morio","male",91,35,"Shigeru","male",100,216
"139","229) A Prospective Study of Intraocular Pressure Spike and Failure After Gonioscopy-Assisted Transluminal Trabeculotomy in Juvenile Open-Angle Glaucoma: A Prospective Study of GATT in JOAG.","Yan Shi","Ningli Wang","American journal of ophthalmology",2022,"Yan","male",75,8519,"Ningli","female",100,2
"140","232) Intravitreal Antivascular Endothelial Growth Factor Treatment for Inflammatory Choroidal Neovascularization in Noninfectious Uveitis.","Malgorzata Woronkowicz","Oren Tomkins-Netzer","American journal of ophthalmology",2022,"Malgorzata","female",98,3229,"Oren","male",96,678
"141","233) Inhibition of Complement Factor 3 in Geographic Atrophy with NGM621: Phase 1 Dose-Escalation Study Results.","Charles C Wykoff","Alex DePaoli","American journal of ophthalmology",2022,"Charles","male",98,52754,"Alex","male",82,247706
"142","235) Clinical Outcomes Following Implementation of a Formalized ""Flashes and Floaters"" Emergency Department Triage Protocol.","Bailey Y Shen","Andrew J Barkmeier","American journal of ophthalmology",2022,"Bailey","female",71,2394,"Andrew","male",99,82448
"143","236) Risk of Elevated Intraocular Pressure With Difluprednate in Patients With Non-Infectious Uveitis.","Mehmet Yakin","H Nida Sen","American journal of ophthalmology",2022,"Mehmet","male",93,83497,"H","male",88,8
"144","237) Increased Incidence of Mental Disorders in Children with Cataract: Findings from a Population-based Study.","Moug Al-Bakri","Line Kessel","American journal of ophthalmology",2022,"Moug","male",71,14,"Line","female",80,5
"145","238) Belin ABCD Progression Display Identifies Keratoconus Progression Earlier Than Conventional Metrics.","Onur Ozalp","Eray Atalay","American journal of ophthalmology",2022,"Onur","male",97,30437,"Eray","male",97,6740
"146","241) Capturing the Pattern of Transition From Carrier to Affected in Leber Hereditary Optic Neuropathy.","Michele Carbonelli","Piero Barboni","American journal of ophthalmology",2022,"Michele","male",72,60021,"Piero","male",99,12229
"147","242) Acyclovir-Resistant Herpes Simplex Virus 1 Keratitis: A Concerning and Emerging Clinical Challenge.","Antoine Rousseau","Marc Labetoulle","American journal of ophthalmology",2022,"Antoine","male",99,33499,"Marc","male",99,77461
"148","243) Clinical Course and Outcome in Pediatric Idiopathic Chronic Anterior Uveitis.","Carlyn V Kouwenberg","Joke H de Boer","American journal of ophthalmology",2022,"Carlyn","female",93,160,"Joke","female",80,5
"149","244) Corneal Toxicity Associated With Belantamab Mafodotin Is Not Restricted to the Epithelium: Neuropathy Studied With Confocal Microscopy.","Julia Aschauer","Gerald Schmidinger","American journal of ophthalmology",2022,"Julia","female",97,57688,"Gerald","male",99,11899
"150","246) Peripapillary Retinal Nerve Fiber Layer Thickness in Adults Born Extremely, Very, and Moderately Preterm With and Without Retinopathy of Prematurity: Results From the Gutenberg Prematurity Eye Study (GPES).","Achim Fieß","Alexander K Schuster","American journal of ophthalmology",2022,"Achim","male",99,2203,"Alexander","male",99,56237
"151","247) Early Residual Fluid-Free Status and Long-Term BCVA Outcomes: A Treatment Agnostic, Post Hoc Analysis of Pooled HAWK and HARRIER Data.","Chirag Jhaveri","Michael Singer","American journal of ophthalmology",2022,"Chirag","male",100,4655,"Michael","male",99,211741
"152","248) Contemporary Update of Retinoblastoma in China: Three-Decade Changes in Epidemiology, Clinical Features, Treatments, and Outcomes.","Yingxiu Luo","Xianqun Fan","American journal of ophthalmology",2022,"Yingxiu","male",75,4,"Xianqun","male",75,4
"153","249) Evaluation of Subretinal fluid Drainage Techniques During Pars Plana Vitrectomy for Primary Rhegmatogenous Retinal Detachment-ELLIPSOID Study.","Bryon R McKay","Rajeev H Muni","American journal of ophthalmology",2022,"Bryon","male",100,2726,"Rajeev","male",100,6971
"154","250) A Fully Automated Segmentation and Morphometric Parameter Estimation System for Assessing Corneal Endothelial Cell Images.","Jing-Hao Qu","Jing Hong","American journal of ophthalmology",2022,"Jing-Hao","male",52,4639,"Jing","female",75,2534
"155","251) Evaluation of Meibum Lipid Composition According to Tear Interferometric Patterns: RRH: Meibum Composition According to Interferometric Patterns.","Ikhyun Jun","Kyoung Yul Seo","American journal of ophthalmology",2022,"Ikhyun","male",100,3,"Kyoung","male",80,121
"156","252) Longitudinal Change of Refractive Error in Retinopathy of Prematurity Treated With Intravitreal Bevacizumab or Laser Photocoagulation.","Emily Wiecek","Anne B Fulton","American journal of ophthalmology",2022,"Emily","female",98,36641,"Anne","female",98,48855
"157","253) Recovery of Vision after Optic Nerve Sheath Fenestration in Children and Adolescents with Elevated Intracranial Pressure.","Daphna Landau Prat","William R Katowitz","American journal of ophthalmology",2022,"Daphna","female",96,46,"William","male",99,67797
"158","254) Gas Tamponade for the Prevention of Postoperative Vitreous Hemorrhaging After Diabetic Vitrectomy: A Randomized Clinical Trial.","Ryan B Rush","Sloan W Rush","American journal of ophthalmology",2022,"Ryan","male",99,64450,"Sloan","female",55,280
"159","256) Long-Term Outcomes of Two-Piece Mushroom Keratoplasty for Traumatic Corneal Scars.","Angeli Christy Yu","Massimo Busin","American journal of ophthalmology",2022,"Angeli","female",85,355,"Massimo","male",99,41321
"160","257) Predicting Visual Fields From Optical Coherence Tomography via an Ensemble of Deep Representation Learners.","Georgios Lazaridis","David F Garway-Heath","American journal of ophthalmology",2022,"Georgios","male",99,1597,"David","male",99,381770
"161","258) Risk, Prevalence, and Progression of Glaucoma in Eyes With Age-Related Macular Degeneration Treated With Intravitreal Anti-Vascular Endothelial Growth Factor Injections.","Saumya M Shah","Raymond Iezzi","American journal of ophthalmology",2022,"Saumya","female",78,993,"Raymond","male",99,20118
"162","260) Persistent pupillary membranes and cataract.","Olav Kristianslund","Symira Cholidis","American journal of ophthalmology",2021,"Olav","male",98,500,"Symira","female",100,3
"163","262) Rose Bengal Photodynamic Antimicrobial Therapy: A Review of the Intermediate-Term Clinical and Surgical Outcomes.","Paula A Sepulveda-Beltran","Guillermo Amescua","American journal of ophthalmology",2022,"Paula","female",98,51503,"Guillermo","male",99,14216
"164","265) Intrastromal Keratopigmentation with Micronized Gold.","Ting-Wen Chu","Shu-I Yeh","American journal of ophthalmology",2022,"Ting-Wen","female",61,3678,"Shu-I","male",60,982
"165","266) Long-term Outcomes in Fellow Eyes Comparing DSAEK and DMEK for Treatment of Fuchs Corneal Dystrophy.","Robert W Weisenthal","David D Verdier","American journal of ophthalmology",2022,"Robert","male",99,145540,"David","male",99,381770
"166","267) Factors Associated With Good Visual Acuity Outcomes After Retinectomy in Eyes With Proliferative Vitreoretinopathy.","Rachel N Israilevich","Jason Hsu","American journal of ophthalmology",2022,"Rachel","female",98,41104,"Jason","male",99,76567
"167","270) Optical Coherence Tomography Anatomic and Temporal Biomarkers in Uveitic Macular Edema.","Thomas A Ciulla","Debra A Goldstein","American journal of ophthalmology",2022,"Thomas","male",99,129177,"Debra","female",99,6762
"168","271) Impact of Taping The Upper Mask Edge On Ocular Surface Stability and Dry Eye Symptoms.","Sridevi Nair","Jeewan S Titiyal","American journal of ophthalmology",2022,"Sridevi","female",98,376,"Jeewan","male",98,193
"169","275) Predicting Visual Outcomes in Choroidal Osteoma Treated with Anti-vascular Endothelial Growth Factor.","Hyun Goo Kang","Min Kim","American journal of ophthalmology",2022,"Hyun","male",82,1161,"Min","male",65,4933
"170","276) Measured Corneal Astigmatism Versus Pseudophakic Predicted Refractive Astigmatism in Cataract Surgery Candidates.","Adi Abulafia","Ruth Lapid-Gortzak","American journal of ophthalmology",2022,"Adi","male",91,13011,"Ruth","female",98,20411
"171","277) High-density Lipoprotein Cholesterol and the Risk of Future Retinal Artery Occlusion Development: A Nationwide Cohort Study.","Sungsoon Hwang","Sang Jin Kim","American journal of ophthalmology",2022,"Sungsoon","male",100,5,"Sang","male",87,2476
"172","278) Alternative Biologic Therapy in Children Failing Conventional TNFα Inhibitors for Refractory, Noninfectious, Chronic Anterior Uveitis.","Virginia Miraldi Utz","Adam H Kaufman","American journal of ophthalmology",2022,"Virginia","female",98,14661,"Adam","male",99,101750
"173","279) Visual Outcomes in Eyes With Neovascular Glaucoma and Anterior Segment Neovascularization Without Glaucoma.","Ananth Sastry","Hossein Ameri","American journal of ophthalmology",2022,"Ananth","male",99,1017,"Hossein","male",99,6526
"174","280) Food Insecurity and Vision Impairment Among Adults Age 50 and Older in the United States.","Ajay Kolli","Erica L Kenney","American journal of ophthalmology",2022,"Ajay","male",100,20729,"Erica","female",98,19226
"175","281) Amyloid Precursor Protein in Abusive Head Trauma Suspects.","Don S Minckler","Donny W Suh","American journal of ophthalmology",2022,"Don","male",98,23550,"Donny","male",98,2929
"176","286) Accuracy of Intraocular Lens Calculation Formulas in Patients Undergoing Combined Phakic Intraocular Lens Removal and Cataract Surgery.","Jiaqing Zhang","Yizhi Liu","American journal of ophthalmology",2022,"Jiaqing","male",82,22,"Yizhi","male",87,15
"177","287) Outcomes of a Modified Treatment Ladder Algorithm Using Retrobulbar Amphotericin B for Invasive Fungal Rhino-Orbital Sinusitis.","Davin C Ashraf","Robert C Kersten","American journal of ophthalmology",2022,"Davin","male",98,1919,"Robert","male",99,145540
"178","288) Relationship Between Macular Microvasculature and Visual Acuity in Advanced and Severe Glaucoma.","Yun Hsia","Chien-Chia Su","American journal of ophthalmology",2022,"Yun","male",51,1517,"Chien-Chia","male",66,1569
"179","289) Ocular Health and Eye Care Services During the Full-Scale War in Ukraine.","Dmytro Pavlenko","Thomas E Johnson","American journal of ophthalmology",2022,"Dmytro","male",100,701,"Thomas","male",99,129177
"180","296) Reticular Pseudodrusen on the Risk of Progression in Intermediate Age-Related Macular Degeneration.","Zhichao Wu","Robyn H Guymer","American journal of ophthalmology",2022,"Zhichao","male",87,38,"Robyn","female",94,4241
"181","297) Factors Associated With Gonioscopy-Assisted Transluminal Trabeculotomy (GATT) Complications and Failure in Children.","Ann V Quan","Ta Chen Chang","American journal of ophthalmology",2022,"Ann","female",97,23825,"Ta","male",57,1811
"182","300) The ICD-10 Glaucoma Severity Score Underestimates the Extent of Glaucomatous Optic Nerve Damage.","Ari Leshno","Donald C Hood","American journal of ophthalmology",2022,"Ari","male",76,17903,"Donald","male",99,12793
"183","303) Prospective, Randomized Trial Comparing Simulator-based versus Traditional Teaching of Direct Ophthalmoscopy for Medical Students.","Grant L Howell","Gary N Holland","American journal of ophthalmology",2022,"Grant","male",80,5,"Gary","male",99,34244
"184","307) Ocular Biometric Determinants of Dark-to-Light Change in Angle Width: The Chinese American Eye Study.","Jacob Lifton","Benjamin Y Xu","American journal of ophthalmology",2022,"Jacob","male",99,25605,"Benjamin","male",99,50718
"185","308) Long-Term Continuous Assessment of Internal Limiting Membrane Filling Induced Super-Large Macular Hole Healing.","Xiling Yu","Jin Ma","American journal of ophthalmology",2022,"Xiling","female",100,9,"Jin","male",69,4739
"186","309) Prognosis of Open Globe Injuries at a Tertiary Referral Center: The Modified Florida Ocular Trauma Score.","Yujia Zhou","Walter A Steigleman","American journal of ophthalmology",2022,"Yujia","female",62,45,"Walter","male",97,26732
"187","310) Leber Hereditary Optic Neuropathy Gene Therapy: Adverse Events and Visual Acuity Results of All Patient Groups.","Byron L Lam","John Guy","American journal of ophthalmology",2022,"Byron","male",99,4290,"John","male",99,219085
"188","311) Racial Differences in Detection of Glaucoma Using Retinal Nerve Fiber Layer Thickness and Bruch Membrane Opening Minimum Rim Width.","Nevin W El-Nimri","Robert N Weinreb","American journal of ophthalmology",2022,"Nevin","female",79,1918,"Robert","male",99,145540
"189","313) Glaucomatous Visual Field Progression in the African Descent and Glaucoma Evaluation Study (ADAGES): Eleven Years of Follow-up.","Bruna Melchior","Jeffrey M Liebmann","American journal of ophthalmology",2022,"Bruna","female",98,15666,"Jeffrey","male",100,19324
